system:index,Change Vec,Link,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,survey_d_1,survey_d_2,survey_d_3,survey_dat,.geo
1_LT05_193025_20110226_0000000000000000001f,E20 B15 E30 B32,https://1drv.ms/i/s!AuR4bnS0n2fes6oQ9bz5Yr4kvworTA?e=hkXDdt,0.5007773113207548,0.5646351650943396,0.5895441981132077,0.607000212264151,0.1132928419811321,0.07716121462264151,45462976,1247554800000,1338966000000,1437980400000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[13.129421732776578,49.85368780202303],[13.129343763468786,49.8536806388996],[13.129272000582706,49.853659719719964],[13.129212156488663,49.853626709667196],[13.129168994786985,49.85358423636298],[13.129145951122176,49.853535680702265],[13.129144859714009,49.853484907727854],[13.129165807371104,49.853435958969094],[13.129207126601997,49.85339273073601],[13.12926552836558,49.85335866397655],[13.129336363888203,49.85333647038309],[13.129413994703976,49.85332791654857],[13.129492241463629,49.853333683350996],[13.129564875790857,49.8533533117578],[13.129626116040535,49.85338523936332],[13.129671087502922,49.853426924751425],[13.129696210426125,49.85347504978563],[13.1296994849717,49.85352578372637],[13.129680650418544,49.85357508815376],[13.129641205937318,49.853619038425286],[13.129584291275089,49.85365413608047],[13.129514436841967,49.85367758732421],[13.12943720308954,49.85368752541969],[13.129421732776578,49.85368780202303]]]}"
1_LT05_193025_20110226_0000000000000000000f,E20 E30 B51 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6oUe1AQpnzPGnyWTw?e=aFw6lS,0.606104516509434,0.6520096698113207,0.6838188679245284,0.6711395518867924,0.09435104952830188,0.0630925,45302998,1246518000000,1342681200000,1437634800000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.919134986197124,50.05711645118229],[12.919056686799696,50.05710928805867],[12.918984620099861,50.057088368878524],[12.918924522652027,50.05705535882509],[12.918881178223613,50.057012885520244],[12.918858037003854,50.05696432985916],[12.918856940977257,50.05691355688472],[12.918877977319289,50.05686460812631],[12.918919471478505,50.05682137989384],[12.918978120489149,50.056787313135054],[12.919049255896782,50.05676511954212],[12.91912721536515,50.056756565707836],[12.919205793384966,50.05676233251011],[12.919278735212371,50.056781960916425],[12.919340234725778,50.056813888521276],[12.919385396578207,50.05685557390875],[12.919410625862449,50.056903698942534],[12.919413914273106,50.05695443288323],[12.919394999984641,50.05700373731093],[12.919355388513956,50.05704768758306],[12.919298232900092,50.057082785238904],[12.919228082732944,50.05710623648321],[12.919150522004976,50.057116174578944],[12.919134986197124,50.05711645118229]]]}"
1_LT05_193025_20110226_00000000000000000023,E20 B32 B55 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oR3DnzqDuY1wbYDg?e=c99Ap2,0.6581400943396226,0.7166450471698114,0.729791603773585,0.7071440566037737,0.08048910377358491,0.048639952830188696,45202978,1247727600000,1339484400000,1438153200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.769166499567635,49.88091507305539],[12.769088486298386,49.88090790993192],[12.769016682950284,49.88088699075223],[12.76895680511449,49.880853980699364],[12.7689136190772,49.88081150739505],[12.768890562419985,49.880762951734305],[12.768889470396736,49.880712178759886],[12.76891042986492,49.88066323000117],[12.768951772392832,49.88062000176818],[12.769010207084868,49.88058593500881],[12.769081082546283,49.88056374141542],[12.769158757132127,49.88055518758094],[12.76923704800913,49.880560954383334],[12.76930972328934,49.88058058279006],[12.769370998067854,49.880612510395494],[12.769415994886455,49.880654195783514],[12.769441131974862,49.88070232081767],[12.76944440836699,49.880753054758394],[12.76942556319466,49.880802359185836],[12.769386096473717,49.880846309457446],[12.76932914972146,49.88088140711272],[12.769259255902377,49.88090485835654],[12.76918197860323,49.88091479645204],[12.769166499567635,49.88091507305539]]]}"
1_LT05_193025_20110226_00000000000000000015,E20 B35 B35 B13,https://1drv.ms/i/s!AuR4bnS0n2fes6oNEaiuxUVblcZjGw?e=8rZkYB,0.19265459905660376,0.21270196933962263,0.21643574292452827,0.2873560377358491,0.13344294811320753,0.07952997641509432,45683004,1247468400000,1343718000000,1436425200000,1146639600000,"{""type"":""Polygon"",""coordinates"":[[[13.453098960044107,50.096160340006264],[13.453020596859684,50.096153176882595],[13.45294847145045,50.096132257702365],[13.452888325044169,50.09609924764879],[13.452844945305381,50.09605677434383],[13.452821785233969,50.09600821868268],[13.4528206883149,50.09595744570824],[13.452841741794535,50.09590849694988],[13.452883269757148,50.09586526871753],[13.452941966546167,50.09583120195888],[13.453013159904005,50.09580900836606],[13.453091182881662,50.095800454531805],[13.453169824914662,50.095806221334044],[13.45324282616384,50.09582584974027],[13.453304375777735,50.095857777344996],[13.453349574421406,50.09589946273234],[13.45337482425901,50.095947587766055],[13.453378115348974,50.09599832170673],[13.45335918565235,50.09604762613451],[13.453319541912382,50.09609157640672],[13.453262339736682,50.096126674062724],[13.453192132421472,50.096150125307126],[13.453114508508282,50.096160063402905],[13.453098960044107,50.096160340006264]]]}"
1_LT05_193025_20110226_0000000000000000001b,E20 B18 B54 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oOBc6DDL3g1kRONA?e=lcxKwV,0.5755378773584906,0.6286693042452831,0.6506120990566038,0.655522016509434,0.07683121462264149,0.049612700471698114,45542980,1246604400000,1339052400000,1435215600000,1146726000000,"{""type"":""Polygon"",""coordinates"":[[[13.24298611840574,49.88636855364375],[13.242908096323161,49.88636139052027],[13.24283628486329,49.88634047134056],[13.242776400263,49.886307461287686],[13.242733209346943,49.88626498798337],[13.242710150085035,49.8862164323226],[13.24270905793847,49.88616565934818],[13.242730019774525,49.88611671058948],[13.24277136697299,49.8860734823565],[13.242829808266473,49.88603941559714],[13.242900691734759,49.886017222003765],[13.242978375095563,49.88600866816929],[13.243056674817145,49.88601443497169],[13.243129358307556,49.88603406337842],[13.243190640008361,49.886065990983816],[13.243235641910335,49.886107676371815],[13.24326078183856,49.88615580140596],[13.243264058600884,49.88620653534669],[13.243245211299635,49.88625583977414],[13.243205740120109,49.886299790045754],[13.24314878693449,49.88633488770105],[13.243078885219367,49.88635833894488],[13.243001599190038,49.8863682770404],[13.24298611840574,49.88636855364375]]]}"
1_LT05_193025_20110226_00000000000000000014,E20 E20 E20 B51,https://1drv.ms/i/s!AuR4bnS0n2fes6oVNPzdlN8JBubj3A?e=f79vVc,0.6449700589622643,0.6987219221698114,0.7224035731132077,0.6979973231132077,0.06856499999999999,0.04541259433962266,45203000,1247727600000,1341990000000,1439622000000,1147158000000,"{""type"":""Polygon"",""coordinates"":[[[12.780613011971829,50.078573645451485],[12.7805346775366,50.078566482327844],[12.780462578588054,50.07854556314765],[12.78040245424765,50.07851255309413],[12.780359090423463,50.07847007978922],[12.780335938848605,50.0784215241281],[12.78033484233178,50.07837075115366],[12.78035588808739,50.07832180239528],[12.780397400814609,50.07827857416289],[12.780456076069617,50.078244507404165],[12.780527243308939,50.078222313811295],[12.780605237662568,50.078213759977025],[12.780683850844433,50.07821952677928],[12.780756825311853,50.07823915518554],[12.780818352345147,50.07827108279032],[12.780863534406778,50.07831276817773],[12.780888774980854,50.078360893211475],[12.780892064863238,50.07841162715216],[12.780873142111165,50.07846093157989],[12.780833512915166,50.07850488185208],[12.78077633172517,50.07853997950801],[12.780706150166944,50.078563430752375],[12.780628554731724,50.078573368848126],[12.780613011971829,50.078573645451485]]]}"
1_LT05_193025_20110226_00000000000000000012,E20 E20 E30 B13,https://1drv.ms/i/s!AuR4bnS0n2fes6oPDhsMS3Mrf_JZdA?e=Pbmkff,0.404592191943128,0.4317135781990522,0.436296172985782,0.4461699763033175,0.09041303317535544,0.05925045023696684,45503008,1246258800000,1343631600000,1437030000000,1147244400000,"{""type"":""Polygon"",""coordinates"":[[[13.204267743958667,50.13929322449626],[13.204189310143645,50.13928606137255],[13.204117119726163,50.13926514219221],[13.204056919108762,50.139232132138496],[13.204013500271206,50.139189658833395],[13.203990319325566,50.13914110317216],[13.20398922141828,50.13909033019772],[13.204010293874187,50.13904138143944],[13.204051859266915,50.138998153207226],[13.20411060896037,50.1389640864487],[13.204181866485806,50.138941892855996],[13.204259959786569,50.1389333390218],[13.204338672700631,50.138939105824],[13.20441173974685,50.13895873423012],[13.204473344836442,50.13899066183471],[13.204518584218627,50.13903234722192],[13.204543856814732,50.13908047225554],[13.204547150871466,50.13913120619621],[13.204528204113558,50.139180510624044],[13.20448852464219,50.1392244608964],[13.204431270909103,50.13925955855253],[13.204361000314504,50.13928300979706],[13.204283306437048,50.1392929478929],[13.204267743958667,50.13929322449626]]]}"
1_LT05_193025_20110226_00000000000000000010,E20 E20 E20 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6l4hvOSPmVzGxs2ag?e=239b2w,0.12280451421800952,0.15255821090047395,0.15808049763033175,0.28371340047393373,0.17622593601895736,0.09622413507109007,44943016,1246345200000,1340694000000,1439276400000,1147330800000,"{""type"":""Polygon"",""coordinates"":[[[12.424825798018437,50.23078060080981],[12.424747213821886,50.230773437686025],[12.424674884993586,50.23075251850545],[12.424614568953812,50.23071950845142],[12.424571066870005,50.23067703514606],[12.424547841480498,50.23062847948463],[12.424546741469157,50.230577706510196],[12.424567854327963,50.23052875775207],[12.424609499414164,50.23048552952013],[12.424668361747903,50.230451462761906],[12.424739755894295,50.23042926916944],[12.424817998921895,50.23042071533535],[12.424896862750742,50.23042648213749],[12.424970069887223,50.23044611054339],[12.425031793091625,50.23047803814767],[12.425077119211297,50.2305197235346],[12.425102440263139,50.23056784856804],[12.425105740636502,50.230618582508676],[12.42508675755296,50.23066788693665],[12.425047002004897,50.23071183720927],[12.424989638499584,50.230746934865714],[12.424919233175109,50.230770386110486],[12.42484139033484,50.23078032420644],[12.424825798018437,50.23078060080981]]]}"
1_LT05_193025_20110226_0000000000000000001a,E20 B11 B11 B11,https://1drv.ms/i/s!AuR4bnS0n2fes6oWPhyv2QfofujOMg?e=dMPVKw,0.07932740521327014,0.10929810426540285,0.126124845971564,0.2192990165876778,0.20240867298578202,0.12353476303317536,44942992,1246431600000,1340866800000,1435734000000,1147417200000,"{""type"":""Polygon"",""coordinates"":[[[12.413361449210026,50.014563249829266],[12.413283219173344,50.014556086705674],[12.413211216312986,50.01453516752565],[12.413151172101626,50.01450215747234],[12.413107866069035,50.014459684167626],[12.413084745348206,50.01441112850664],[12.41308365029206,50.01436035553219],[12.413104667998994,50.01431140677371],[12.413146125401044,50.01426817854111],[12.413204722458405,50.01423411178218],[12.413275794852098,50.01421191818914],[12.41335368526168,50.01420336435481],[12.41343219367479,50.01420913115711],[12.413505070888103,50.01422875956353],[12.413566515923199,50.014260687168516],[12.413611637769534,50.01430237255612],[12.413636844704454,50.01435049759],[12.413640130201678,50.01440123153069],[12.413621232667756,50.01445053595834],[12.413581656286064,50.014494486230326],[12.413524551302647,50.01452958388605],[12.413454463277207,50.01455303513023],[12.41337697125563,50.01456297322591],[12.413361449210026,50.014563249829266]]]}"
1_LT05_193025_20110330_00000000000000000007,E20 B11 B52 B16,https://1drv.ms/i/s!AuR4bnS0n2fes6oSXLc1UPuQHfSPeA?e=TRoI8w,0.09247339622641507,0.12827476415094338,0.1425632193396226,0.21153412735849056,0.2754372523584906,0.21395516509433962,45162960,1246950000000,1339052400000,1438326000000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[12.704522911595827,49.720231366594454],[12.704445156800212,49.72022420347115],[12.704373591350654,49.72020328429184],[12.704313911901203,49.7201702742395],[12.704270868946399,49.72012780093569],[12.70424788867869,49.72007924527524],[12.704246800271864,49.72002847230082],[12.704267690296136,49.719979523541845],[12.70430889584805,49.71993629530837],[12.70436713693556,49.71990222854847],[12.704437777574782,49.71988003495466],[12.704515194812243,49.719871481119995],[12.704593226299028,49.719877247922525],[12.704665660794065,49.719896876329635],[12.704726732558514,49.71992880393558],[12.704771580293954,49.7199704893241],[12.704796634097336,49.72001861435857],[12.704799899632548,49.720069348299354],[12.704781116896221,49.72011865272653],[12.704741780934835,49.720162602997696],[12.70468502285753,49.720197700652434],[12.704615360610235,49.720221151895814],[12.704538339346255,49.72023108999112],[12.704522911595827,49.720231366594454]]]}"
1_LT05_193025_20110330_0000000000000000001f,E20 B15 E30 B32,https://1drv.ms/i/s!AuR4bnS0n2fes6oQ9bz5Yr4kvworTA?e=hkXDdt,0.08848005896226414,0.13353141509433963,0.15245271226415094,0.2650589858490566,0.2625528537735849,0.1980042570754717,45462976,1247554800000,1338966000000,1437980400000,1145948400000,"{""type"":""Polygon"",""coordinates"":[[[13.129421732776578,49.85368780202303],[13.129343763468786,49.8536806388996],[13.129272000582706,49.853659719719964],[13.129212156488663,49.853626709667196],[13.129168994786985,49.85358423636298],[13.129145951122176,49.853535680702265],[13.129144859714009,49.853484907727854],[13.129165807371104,49.853435958969094],[13.129207126601997,49.85339273073601],[13.12926552836558,49.85335866397655],[13.129336363888203,49.85333647038309],[13.129413994703976,49.85332791654857],[13.129492241463629,49.853333683350996],[13.129564875790857,49.8533533117578],[13.129626116040535,49.85338523936332],[13.129671087502922,49.853426924751425],[13.129696210426125,49.85347504978563],[13.1296994849717,49.85352578372637],[13.129680650418544,49.85357508815376],[13.129641205937318,49.853619038425286],[13.129584291275089,49.85365413608047],[13.129514436841967,49.85367758732421],[13.12943720308954,49.85368752541969],[13.129421732776578,49.85368780202303]]]}"
1_LT05_193025_20110330_0000000000000000000f,E20 E30 B51 B21,https://1drv.ms/i/s!AuR4bnS0n2fes6oUe1AQpnzPGnyWTw?e=aFw6lS,0.11076906839622638,0.15334750000000003,0.18924343160377358,0.29710439858490567,0.4103173584905661,0.27816260613207544,45302998,1246518000000,1342681200000,1437634800000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.919134986197124,50.05711645118229],[12.919056686799696,50.05710928805867],[12.918984620099861,50.057088368878524],[12.918924522652027,50.05705535882509],[12.918881178223613,50.057012885520244],[12.918858037003854,50.05696432985916],[12.918856940977257,50.05691355688472],[12.918877977319289,50.05686460812631],[12.918919471478505,50.05682137989384],[12.918978120489149,50.056787313135054],[12.919049255896782,50.05676511954212],[12.91912721536515,50.056756565707836],[12.919205793384966,50.05676233251011],[12.919278735212371,50.056781960916425],[12.919340234725778,50.056813888521276],[12.919385396578207,50.05685557390875],[12.919410625862449,50.056903698942534],[12.919413914273106,50.05695443288323],[12.919394999984641,50.05700373731093],[12.919355388513956,50.05704768758306],[12.919298232900092,50.057082785238904],[12.919228082732944,50.05710623648321],[12.919150522004976,50.057116174578944],[12.919134986197124,50.05711645118229]]]}"
1_LT05_193025_20110330_00000000000000000023,E20 B32 B55 B14,https://1drv.ms/i/s!AuR4bnS0n2fes6oR3DnzqDuY1wbYDg?e=c99Ap2,0.08761445754716982,0.1289347641509434,0.14938568396226418,0.1973659198113208,0.29259816037735853,0.25613731132075473,45202978,1247727600000,1339484400000,1438153200000,1146121200000,"{""type"":""Polygon"",""coordinates"":[[[12.769166499567635,49.88091507305539],[12.769088486298386,49.88090790993192],[12.769016682950284,49.88088699075223],[12.76895680511449,49.880853980699364],[12.7689136190772,49.88081150739505],[12.768890562419985,49.880762951734305],[12.768889470396736,49.880712178759886],[12.76891042986492,49.88066323000117],[12.768951772392832,49.88062000176818],[12.769010207084868,49.88058593500881],[12.769081082546283,49.88056374141542],[12.769158757132127,49.88055518758094],[12.76923704800913,49.880560954383334],[12.76930972328934,49.88058058279006],[12.769370998067854,49.880612510395494],[12.769415994886455,49.880654195783514],[12.769441131974862,49.88070232081767],[12.76944440836699,49.880753054758394],[12.76942556319466,49.880802359185836],[12.769386096473717,49.880846309457446],[12.76932914972146,49.88088140711272],[12.769259255902377,49.88090485835654],[12.76918197860323,49.88091479645204],[12.769166499567635,49.88091507305539]]]}"
